image,fine_label,coarse_label
skunk_s_000783.png,75,12
eared_seal_s_000064.png,72,0
boardinghouse_s_001452.png,37,9
trout_s_000575.png,91,1
bos_taurus_s_000453.png,19,11
sunflower_s_001383.png,82,2
clock_s_000833.png,22,5
lawn_mower_s_001300.png,41,19
bitter_orange_s_000009.png,53,4
butterfly_s_002546.png,14,7
arabian_camel_s_000180.png,15,11
breakfast_table_s_000095.png,84,6
altar_boy_s_001240.png,11,14
female_child_s_001015.png,35,14
bell_pepper_s_000600.png,83,4
cricetus_cricetus_s_000050.png,36,16
castle_s_000117.png,17,9
shrew_s_000262.png,74,16
stone_crab_s_000049.png,26,13
adam_s_002360.png,46,14
wolf_cub_s_001039.png,97,8
armoured_combat_vehicle_s_000505.png,85,19
black_woman_s_001633.png,98,14
bowl_s_002145.png,10,3
hedgehog_s_001046.png,63,12
fur_seal_s_000253.png,72,0
turtle_s_001475.png,93,15
american_lobster_s_000709.png,45,13
rorqual_s_001448.png,95,0
dual_carriageway_s_000062.png,68,9
butterfly_s_000514.png,14,7
poppy_s_000462.png,62,2
shark_s_001253.png,73,1
poppy_s_001352.png,62,2
boy_s_002310.png,11,14
cloud_s_001128.png,23,10
oriental_cockroach_s_001345.png,24,7
timber_wolf_s_000145.png,97,8
winter_flounder_s_000509.png,32,1
worm_snake_s_001265.png,78,15
stegosaurus_s_000069.png,29,15
orchid_s_000350.png,54,2
lounge_chair_s_000495.png,20,6
lawn_mower_s_001398.png,41,19
tiger_s_001191.png,88,8
red_fox_s_001285.png,34,12
tv_s_000869.png,87,5
poppy_s_000566.png,62,2
stegosaurus_s_000237.png,29,15
red_delicious_s_001702.png,0,4
castor_fiber_s_000819.png,4,0
elephant_s_001206.png,31,11
house_mouse_s_000308.png,50,16
forest_s_000440.png,33,10
bed_s_001140.png,5,6
ordinary_bicycle_s_000023.png,8,18
motorcycle_s_001693.png,48,18
adriatic_s_000580.png,71,10
adriatic_s_001675.png,71,10
armoire_s_000161.png,94,6
built_in_bed_s_001048.png,5,6
dromedary_s_001076.png,15,11
beer_can_s_000406.png,16,3
white_woman_s_000362.png,98,14
stegosaurus_s_001979.png,29,15
panthera_pardus_s_000033.png,42,8
access_road_s_000152.png,68,9
lamp_s_000520.png,40,5
finback_s_000416.png,95,0
armoured_combat_vehicle_s_000808.png,85,19
possum_s_000042.png,64,12
electric_lamp_s_000269.png,40,5
cockroach_s_002075.png,24,7
bear_cub_s_000107.png,3,8
male_child_s_000350.png,11,14
argiope_aurantia_s_000987.png,79,13
bowl_s_001679.png,10,3
bear_cub_s_001848.png,3,8
shark_s_001001.png,73,1
clock_s_000738.png,22,5
chalice_s_000722.png,28,3
rose_s_001048.png,70,2
closet_s_002159.png,94,6
leopard_s_000225.png,42,8
butterfly_s_000770.png,14,7
beaver_s_000012.png,4,0
caterpillar_s_000910.png,18,7
telephone_s_001949.png,86,5
beaver_s_000091.png,4,0
halibut_s_000356.png,32,1
wallaby_s_000599.png,38,11
oriental_cockroach_s_000490.png,24,7
lapin_s_001838.png,65,16
skunk_s_000280.png,75,12
goldfish_s_002509.png,1,1
tiger_beetle_s_000554.png,7,7
worm_s_000355.png,99,13
pickup_truck_s_001463.png,58,18
safety_bicycle_s_001570.png,8,18
stingray_s_001052.png,67,1
bowl_s_000405.png,10,3
banded_gecko_s_000045.png,44,15
black_woman_s_001009.png,98,14
panthera_tigris_s_000282.png,88,8
indian_elephant_s_000666.png,31,11
bell_pepper_s_000539.png,83,4
hedgehog_s_000573.png,63,12
pine_tree_s_000927.png,59,17
red_fox_s_001529.png,34,12
streetcar_s_000571.png,81,19
orchid_s_001119.png,54,2
beaker_s_000506.png,28,3
skyscraper_s_001711.png,76,9
table_s_001061.png,84,6
flying_gecko_s_000181.png,44,15
tiger_s_000288.png,88,8
pinon_pine_s_000164.png,59,17
rabbit_s_001085.png,65,16
safety_bike_s_000989.png,8,18
rainbow_trout_s_001404.png,91,1
mushroom_s_000638.png,51,4
leopard_s_001512.png,42,8
cirrocumulus_s_000070.png,23,10
chaise_s_002187.png,20,6
dungeness_crab_s_002016.png,26,13
garden_snail_s_000226.png,77,13
brown_snail_s_000019.png,77,13
beaver_s_000452.png,4,0
table_s_002872.png,84,6
beaver_s_000526.png,4,0
bicycle_s_001673.png,8,18
field_s_002490.png,60,10
lawn_mower_s_001092.png,41,19
willow_tree_s_002364.png,96,17
butterfly_orchid_s_000227.png,54,2
atlantic_bottlenose_dolphin_s_000367.png,30,0
mushroom_s_000343.png,51,4
girl_s_001409.png,35,14
boy_s_001587.png,11,14
caterpillar_s_000206.png,18,7
silver_maple_s_001521.png,47,17
bulldozer_s_001250.png,89,19
porcupine_s_000752.png,63,12
apis_mellifera_s_000872.png,6,7
flounder_s_000091.png,32,1
crab_s_000400.png,26,13
common_dolphin_s_000730.png,30,0
panthera_pardus_s_000613.png,42,8
stingray_s_000123.png,67,1
ladybug_s_000712.png,7,7
drawbridge_s_000888.png,12,9
carassius_auratus_s_000013.png,1,1
boarding_house_s_001637.png,37,9
common_dolphin_s_000271.png,30,0
navel_orange_s_001368.png,53,4
yellow_woman_s_000240.png,98,14
twin_towers_s_001599.png,76,9
ordinary_bicycle_s_000100.png,8,18
golden_hamster_s_000736.png,36,16
eagle_ray_s_000286.png,67,1
rainbow_trout_s_001091.png,91,1
stingray_s_000132.png,67,1
forest_s_000337.png,33,10
sunflower_s_000348.png,82,2
turtle_s_000206.png,93,15
breakfast_table_s_001117.png,84,6
quercus_cerris_s_000530.png,52,17
table_s_001785.png,84,6
freight_train_s_000258.png,90,18
beetle_s_001023.png,7,7
forest_s_000669.png,33,10
coluber_constrictor_s_000317.png,78,15
raccoon_s_002196.png,66,12
soda_bottle_s_001134.png,9,3
drawbridge_s_000653.png,12,9
african_crocodile_s_000787.png,27,15
lizard_s_000950.png,44,15
caterpillar_s_002352.png,18,7
hedgehog_s_000754.png,63,12
manual-skunk044.png,75,12
whale_s_002079.png,95,0
mus_musculus_s_000339.png,50,16
pine_tree_s_000740.png,59,17
hedgehog_s_001905.png,63,12
lobster_s_001702.png,45,13
goblet_s_001280.png,28,3
cattle_s_001687.png,19,11
harvest_mouse_s_001144.png,50,16
beetle_s_000213.png,7,7
crocodile_s_000036.png,27,15
tulip_s_001533.png,92,2
valencia_orange_s_001719.png,53,4
possum_s_001548.png,64,12
temple_orange_s_000143.png,53,4
power_mower_s_000306.png,41,19
iguanid_s_000027.png,44,15
computer_keyboard_s_000153.png,39,5
shark_s_001279.png,73,1
dessert_plate_s_000283.png,61,3
panthera_leo_s_000953.png,43,8
squirrel_s_002195.png,80,16
little_girl_s_000229.png,35,14
armoured_combat_vehicle_s_000496.png,85,19
adriatic_s_001692.png,71,10
chimp_s_000098.png,21,11
hamster_s_000725.png,36,16
navel_orange_s_001179.png,53,4
dasyatis_centroura_s_000044.png,67,1
freight_train_s_000014.png,90,18
shrew_s_000008.png,74,16
red_fox_s_000286.png,34,12
butterfly_s_000787.png,14,7
cain_s_000989.png,46,14
lutra_canadensis_s_000736.png,55,0
house_s_001364.png,37,9
tree_squirrel_s_000545.png,80,16
mako_shark_s_001119.png,73,1
telephone_s_000724.png,86,5
lift_bridge_s_001982.png,12,9
gecko_s_000006.png,44,15
skunk_s_001688.png,75,12
oriental_cockroach_s_000253.png,24,7
stingray_s_000555.png,67,1
roach_s_000181.png,24,7
tree_squirrel_s_001266.png,80,16
mushroom_s_001380.png,51,4
bed_s_000205.png,5,6
sea_s_001659.png,71,10
navel_orange_s_000351.png,53,4
train_s_001867.png,90,18
common_shrew_s_000037.png,74,16
mountain_s_000223.png,49,10
mushroom_s_000426.png,51,4
shark_s_000129.png,73,1
castle_s_001291.png,17,9
stingray_s_000028.png,67,1
orchid_s_001281.png,54,2
orchid_s_000456.png,54,2
butterfly_orchid_s_000876.png,54,2
streetcar_s_000144.png,81,19
baby_s_001782.png,2,14
opossum_s_000412.png,64,12
railroad_train_s_001013.png,90,18
young_woman_s_000099.png,35,14
oriental_cockroach_s_001416.png,24,7
adriatic_sea_s_001280.png,71,10
tulipa_clusiana_s_000037.png,92,2
kangaroo_s_001792.png,38,11
bike_s_000544.png,8,18
train_s_002961.png,90,18
dromedary_s_001610.png,15,11
mouse_s_000729.png,50,16
iguana_s_000851.png,44,15
tiger_s_000607.png,88,8
dual_carriageway_s_000165.png,68,9
maple_s_000808.png,47,17
breakfast_table_s_000105.png,84,6
opossum_s_002411.png,64,12
squirrel_s_000448.png,80,16
fox_s_001153.png,34,12
mushroom_s_001333.png,51,4
tank_s_001402.png,85,19
oak_tree_s_000037.png,52,17
carassius_auratus_s_000443.png,1,1
dessert_plate_s_000190.png,61,3
crab_s_001448.png,26,13
motorcycle_s_001368.png,48,18
oriental_cockroach_s_000539.png,24,7
beetle_s_000332.png,7,7
hognose_snake_s_001670.png,78,15
sunflower_s_001364.png,82,2
surveillance_system_s_000775.png,87,5
school_bus_s_001136.png,13,18
expressway_s_000125.png,68,9
mount_s_000635.png,49,10
freight_train_s_000116.png,90,18
edible_snail_s_000076.png,77,13
sunflower_s_000175.png,82,2
orchid_s_001611.png,54,2
plaice_s_001555.png,32,1
woman_s_000149.png,98,14
mount_s_001693.png,49,10
beaver_s_001932.png,4,0
mus_musculus_s_000971.png,50,16
camel_s_001338.png,15,11
sea_turtle_s_001810.png,93,15
power_mower_s_001107.png,41,19
house_s_001181.png,37,9
bulldozer_s_001618.png,89,19
oriental_cockroach_s_000719.png,24,7
cattle_s_000425.png,19,11
squirrel_s_000765.png,80,16
bicycle_s_000392.png,8,18
honeybee_s_001714.png,6,7
true_pine_s_000009.png,59,17
school_bus_s_000309.png,13,18
drawbridge_s_001019.png,12,9
elephant_s_000250.png,31,11
garden_snail_s_000818.png,77,13
bottle_s_000439.png,9,3
sea_s_000348.png,71,10
palm_tree_s_001086.png,56,17
grey_wolf_s_000799.png,97,8
hedgehog_s_000025.png,63,12
motorbike_s_000221.png,48,18
freight_train_s_000188.png,90,18
camel_s_000641.png,15,11
bowl_s_002671.png,10,3
bear_cub_s_000098.png,3,8
lapin_s_001875.png,65,16
bus_s_000223.png,13,18
cows_s_000009.png,19,11
orchid_s_001721.png,54,2
pickup_s_000232.png,58,18
castor_canadensis_s_001248.png,4,0
hedgehog_s_001414.png,63,12
porcupine_s_000579.png,63,12
elephant_s_002113.png,31,11
crab_s_001868.png,26,13
main_road_s_001069.png,68,9
telephone_set_s_000749.png,86,5
lobster_s_000748.png,45,13
sea_turtle_s_000299.png,93,15
wardrobe_s_001088.png,94,6
television_system_s_000663.png,87,5
cockroach_s_000028.png,24,7
serengeti_s_002556.png,60,10
giant_kangaroo_s_000381.png,38,11
tree_squirrel_s_000525.png,80,16
baby_s_002808.png,2,14
red_maple_s_000447.png,47,17
butterfly_orchid_s_000590.png,54,2
baby_s_002611.png,2,14
camel_s_002208.png,15,11
television_s_002790.png,87,5
africanized_bee_s_000467.png,6,7
american_lobster_s_000433.png,45,13
lamp_s_002301.png,40,5
sea_turtle_s_001873.png,93,15
castor_fiber_s_000048.png,4,0
ballistic_missile_s_000772.png,69,19
turtle_s_001498.png,93,15
cirrocumulus_s_000578.png,23,10
mushroom_s_001277.png,51,4
wing_chair_s_000220.png,20,6
pickup_truck_s_000832.png,58,18
squirrel_s_000525.png,80,16
built_in_bed_s_001019.png,5,6
dolphin_s_000717.png,30,0
panthera_tigris_s_000435.png,88,8
power_mower_s_000620.png,41,19
twin_towers_s_000197.png,76,9
hedgehog_s_000681.png,63,12
beetle_s_000872.png,7,7
common_shrew_s_000044.png,74,16
striped_skunk_s_000311.png,75,12
lobster_s_000841.png,45,13
squirrel_s_002168.png,80,16
sea_turtle_s_000659.png,93,15
slip_road_s_000184.png,68,9
coast_live_oak_s_000291.png,52,17
river_otter_s_001183.png,55,0
cain_s_000404.png,46,14
lizard_s_001016.png,44,15
drawbridge_s_001297.png,12,9
butterfly_orchid_s_000402.png,54,2
panthera_tigris_s_000874.png,88,8
bunk_s_000321.png,5,6
feather_palm_s_000355.png,56,17
menippe_mercenaria_s_000021.png,26,13
lamp_s_001962.png,40,5
pine_tree_s_001752.png,59,17
macoun_s_000966.png,0,4
crocodile_s_002597.png,27,15
sorex_araneus_s_000245.png,74,16
tram_s_000002.png,81,19
cankerworm_s_000512.png,18,7
forest_s_000305.png,33,10
telephone_s_000856.png,86,5
highway_s_000848.png,68,9
right_whale_s_000720.png,95,0
eagle_ray_s_000041.png,67,1
snake_s_000033.png,78,15
boy_s_001214.png,11,14
lobster_s_001310.png,45,13
fishplate_s_000333.png,61,3
beer_can_s_000595.png,16,3
squirrel_s_001903.png,80,16
camel_s_001993.png,15,11
safety_bike_s_000311.png,8,18
power_mower_s_001298.png,41,19
sofa_s_000981.png,25,6
bell_pepper_s_000996.png,83,4
rosebush_s_000571.png,70,2
house_s_001342.png,37,9
skunk_s_002337.png,75,12
turtle_s_000498.png,93,15
crab_s_000794.png,26,13
snake_s_001112.png,78,15
morel_s_000473.png,51,4
sweater_girl_s_001003.png,35,14
black_woman_s_000079.png,98,14
squirrel_s_001277.png,80,16
wallaby_s_000123.png,38,11
pine_tree_s_001651.png,59,17
camel_s_000055.png,15,11
raccoon_s_000303.png,66,12
caterpillar_s_002192.png,18,7
common_shrew_s_000409.png,74,16
drawbridge_s_002674.png,12,9
pickup_s_000230.png,58,18
train_s_001011.png,90,18
poppy_s_000252.png,62,2
bos_taurus_s_000072.png,19,11
chimpanzee_s_000953.png,21,11
quercus_robur_s_000385.png,52,17
lamp_s_001223.png,40,5
bear_cub_s_000428.png,3,8
castle_s_000793.png,17,9
nile_crocodile_s_001239.png,27,15
serengeti_plain_s_000906.png,60,10
school_bus_s_001613.png,13,18
quercus_rubra_s_001039.png,52,17
proboscis_worm_s_000023.png,99,13
cycle_s_001745.png,8,18
black_woman_s_000173.png,98,14
red_fox_s_000669.png,34,12
chalice_s_002049.png,28,3
wolf_pup_s_000362.png,97,8
orchid_s_001116.png,54,2
sunflower_s_000467.png,82,2
wardrobe_s_001637.png,94,6
mount_s_002776.png,49,10
elephant_s_000022.png,31,11
beer_can_s_002008.png,16,3
chimpanzee_s_002094.png,21,11
castor_fiber_s_000618.png,4,0
female_child_s_001528.png,35,14
rorqual_s_000753.png,95,0
wardrobe_s_001180.png,94,6
tractor_s_000959.png,89,19
mower_s_000906.png,41,19
castor_fiber_s_000676.png,4,0
house_mouse_s_000371.png,50,16
navel_orange_s_001105.png,53,4
yellow_woman_s_000372.png,98,14
telephone_set_s_000349.png,86,5
rabbit_s_001390.png,65,16
rabbit_s_002067.png,65,16
elephant_s_002810.png,31,11
edmontonia_s_000298.png,29,15
araneus_cavaticus_s_000001.png,79,13
lion_s_000390.png,43,8
whiskey_bottle_s_001277.png,9,3
honeybee_s_001427.png,6,7
beetle_s_001223.png,7,7
squirrel_s_001464.png,80,16
staurikosaurus_s_000045.png,29,15
bear_s_001208.png,3,8
kangaroo_s_000318.png,38,11
army_tank_s_001563.png,85,19
rainbow_trout_s_001002.png,91,1
black_woman_s_001113.png,98,14
goblet_s_000276.png,28,3
house_mouse_s_001255.png,50,16
mountain_rose_s_000703.png,70,2
wood_s_000950.png,33,10
chimp_s_001899.png,21,11
motorcycle_s_002030.png,48,18
serengeti_s_000903.png,60,10
cattle_s_002199.png,19,11
mouse_s_000118.png,50,16
bear_cub_s_000251.png,3,8
porcupine_s_001234.png,63,12
sofa_s_000328.png,25,6
pine_s_001744.png,59,17
desk_phone_s_000456.png,86,5
helix_pomatia_s_000222.png,77,13
tulip_s_001885.png,92,2
cichlid_s_000048.png,1,1
kangaroo_s_000806.png,38,11
eared_seal_s_000039.png,72,0
oriental_cockroach_s_001353.png,24,7
tank_s_000808.png,85,19
bear_s_000132.png,3,8
cichlid_s_001552.png,1,1
bed_s_001975.png,5,6
tractor_s_001597.png,89,19
couch_s_000122.png,25,6
bowl_s_000299.png,10,3
eagle_ray_s_000054.png,67,1
motorcycle_s_000074.png,48,18
tulip_s_001153.png,92,2
poppy_s_002335.png,62,2
stone_crab_s_000200.png,26,13
chimpanzee_s_000080.png,21,11
cycle_s_002978.png,8,18
pickup_truck_s_001653.png,58,18
pickup_s_001000.png,58,18
lift_bridge_s_000247.png,12,9
man_s_000813.png,46,14
temple_orange_s_000269.png,53,4
boy_s_000965.png,11,14
red_fox_s_001217.png,34,12
footbridge_s_000215.png,12,9
aegean_s_000174.png,71,10
armoured_combat_vehicle_s_000686.png,85,19
didelphis_virginiana_s_000235.png,64,12
gecko_s_002177.png,44,15
beer_bottle_s_002102.png,9,3
possum_s_000059.png,64,12
wing_chair_s_000017.png,20,6
pine_tree_s_001004.png,59,17
striped_skunk_s_000299.png,75,12
crab_s_000415.png,26,13
lobster_s_001497.png,45,13
sofa_s_000425.png,25,6
chaise_s_001903.png,20,6
lift_bridge_s_000465.png,12,9
snail_s_001779.png,77,13
built_in_bed_s_000787.png,5,6
wardrobe_s_002195.png,94,6
crocodylus_porosus_s_000649.png,27,15
lamp_s_001635.png,40,5
shark_s_000378.png,73,1
right_whale_s_000860.png,95,0
stingray_s_001377.png,67,1
common_iguana_s_000214.png,44,15
fox_s_001791.png,34,12
streetcar_s_001480.png,81,19
goldfish_s_001460.png,1,1
oriental_cockroach_s_000780.png,24,7
tank_s_001360.png,85,19
camel_s_000044.png,15,11
house_s_000560.png,37,9
camel_s_001437.png,15,11
sunflower_s_000960.png,82,2
goblet_s_000211.png,28,3
tree_squirrel_s_000806.png,80,16
antiballistic_missile_s_000134.png,69,19
table_s_002668.png,84,6
rainbow_trout_s_000036.png,91,1
lawn_mower_s_001560.png,41,19
tiger_beetle_s_000859.png,7,7
palm_s_002209.png,56,17
bed_s_001766.png,5,6
streetcar_s_001124.png,81,19
bell_pepper_s_000816.png,83,4
milk_can_s_001007.png,16,3
honeybee_s_001301.png,6,7
lamp_s_001925.png,40,5
possum_s_000097.png,64,12
lift_bridge_s_000268.png,12,9
camel_s_000650.png,15,11
space_probe_s_000417.png,69,19
bear_s_001818.png,3,8
pickup_truck_s_000013.png,58,18
shark_s_000380.png,73,1
seal_s_000137.png,72,0
easy_chair_s_000279.png,20,6
jaffa_orange_s_000294.png,53,4
temple_orange_s_000029.png,53,4
raccoon_s_002084.png,66,12
streetcar_s_001675.png,81,19
king_of_beasts_s_001951.png,43,8
quercus_bicolor_s_000061.png,52,17
sea_s_001581.png,71,10
balmoral_castle_s_001064.png,17,9
alp_s_002708.png,49,10
closet_s_000025.png,94,6
indian_elephant_s_000841.png,31,11
dessert_plate_s_000108.png,61,3
kangaroo_s_000833.png,38,11
phone_s_002661.png,86,5
spider_s_002815.png,79,13
camp_bed_s_000332.png,5,6
alarm_clock_s_001125.png,22,5
lobster_s_001408.png,45,13
goblet_s_001374.png,28,3
forest_s_001887.png,33,10
computer_keyboard_s_002081.png,39,5
red_fox_s_000161.png,34,12
kangaroo_s_000959.png,38,11
argiope_aurantia_s_001023.png,79,13
butterfly_orchid_s_001053.png,54,2
yellow_woman_s_000101.png,98,14
castle_s_000998.png,17,9
shrew_s_001992.png,74,16
caterpillar_s_001376.png,18,7
girl_s_000402.png,35,14
common_iguana_s_000287.png,44,15
bike_s_001679.png,8,18
cockroach_s_001537.png,24,7
opossum_s_002576.png,64,12
goblet_s_000167.png,28,3
house_s_000428.png,37,9
wardrobe_s_000500.png,94,6
bungalow_s_000347.png,37,9
breakfast_table_s_000889.png,84,6
exocet_s_000737.png,69,19
closet_s_002267.png,94,6
woods_s_000067.png,33,10
oil_palm_s_001311.png,56,17
raccoon_s_000510.png,66,12
cattle_s_000194.png,19,11
sofa_s_001100.png,25,6
red_fox_s_001582.png,34,12
man_s_000004.png,46,14
africanized_bee_s_000145.png,6,7
skyscraper_s_001012.png,76,9
train_s_001262.png,90,18
common_dolphin_s_001352.png,30,0
sea_s_002210.png,71,10
bed_s_001323.png,5,6
dinosaur_s_001319.png,29,15
tram_s_000470.png,81,19
roundworm_s_000474.png,99,13
wardrobe_s_000540.png,94,6
rose_s_002214.png,70,2
phone_s_000988.png,86,5
dust_cloud_s_000431.png,23,10
couch_s_000911.png,25,6
turtle_s_002102.png,93,15
bowl_s_000108.png,10,3
adriatic_sea_s_000466.png,71,10
common_dolphin_s_000607.png,30,0
salix_vitellina_s_000167.png,96,17
edible_snail_s_000138.png,77,13
keyboard_s_001159.png,39,5
pear_s_001415.png,57,4
oriental_cockroach_s_000778.png,24,7
railroad_train_s_001544.png,90,18
balaenoptera_physalus_s_000262.png,95,0
striped_skunk_s_000120.png,75,12
panthera_pardus_s_000837.png,42,8
bosc_s_002032.png,57,4
railroad_train_s_001459.png,90,18
table_s_000337.png,84,6
butterfly_s_000738.png,14,7
lounge_chair_s_000327.png,20,6
oriental_cockroach_s_000054.png,24,7
bartlett_pear_s_000584.png,57,4
dessert_plate_s_000028.png,61,3
breakfast_table_s_000686.png,84,6
bed_s_000913.png,5,6
infant_s_000905.png,2,14
eastern_grey_squirrel_s_000032.png,80,16
phone_s_002590.png,86,5
shrew_s_000720.png,74,16
leopard_s_000858.png,42,8
nullarbor_plain_s_001418.png,60,10
tiger_beetle_s_000817.png,7,7
male_child_s_001509.png,11,14
acer_saccharinum_s_001526.png,47,17
boy_s_001568.png,11,14
sofa_s_000654.png,25,6
dolphin_s_002233.png,30,0
pine_tree_s_001099.png,59,17
oriental_cockroach_s_000362.png,24,7
kangaroo_s_001438.png,38,11
field_s_001946.png,60,10
research_rocket_s_001026.png,69,19
mushroom_s_000977.png,51,4
oil_palm_s_001120.png,56,17
stone_crab_s_000425.png,26,13
opossum_s_002150.png,64,12
sea_trout_s_000283.png,91,1
arenga_pinnata_s_000091.png,56,17
rainbow_trout_s_000386.png,91,1
edmontonia_s_000023.png,29,15
trout_s_001264.png,91,1
possum_s_000360.png,64,12
crocodylus_porosus_s_000313.png,27,15
hognose_snake_s_001517.png,78,15
sofa_s_000689.png,25,6
leopard_s_000030.png,42,8
mount_s_002779.png,49,10
camel_s_001087.png,15,11
otter_s_001875.png,55,0
harvest_mouse_s_000683.png,50,16
forest_s_001826.png,33,10
lady_tulip_s_000040.png,92,2
forest_s_000128.png,33,10
roundworm_s_000122.png,99,13
red_fox_s_000035.png,34,12
soda_bottle_s_000020.png,9,3
plate_s_000335.png,61,3
castle_s_001264.png,17,9
opossum_s_000453.png,64,12
bicycle_s_000536.png,8,18
boardinghouse_s_000784.png,37,9
telephone_s_000406.png,86,5
chimpanzee_s_000416.png,21,11
woods_s_000452.png,33,10
camel_s_000155.png,15,11
lady_tulip_s_000163.png,92,2
pine_s_000470.png,59,17
hand_mower_s_000037.png,41,19
bike_s_000926.png,8,18
cichlid_s_000364.png,1,1
dessert_plate_s_000481.png,61,3
scarlet_oak_s_000004.png,52,17
fin_whale_s_001596.png,95,0
sea_s_001558.png,71,10
panthera_leo_s_001527.png,43,8
pinyon_s_000802.png,59,17
skyscraper_s_000435.png,76,9
train_s_002956.png,90,18
tank_s_001789.png,85,19
shrew_s_001250.png,74,16
eve_s_000044.png,98,14
butterfly_orchid_s_001950.png,54,2
plate_s_000005.png,61,3
bowl_s_002112.png,10,3
rose_s_002291.png,70,2
oriental_cockroach_s_000261.png,24,7
lawn_mower_s_001842.png,41,19
shrew_s_000989.png,74,16
african_crocodile_s_001371.png,27,15
banded_gecko_s_000086.png,44,15
camel_s_000582.png,15,11
bowl_s_001109.png,10,3
seal_s_000301.png,72,0
skunk_s_000682.png,75,12
cirrostratus_s_000837.png,23,10
alp_s_001550.png,49,10
tiger_beetle_s_001306.png,7,7
bartlett_pear_s_000029.png,57,4
